duration,src_bytes,dst_bytes,packet_count,protocol,failed_logins,attack_type
4,196,134,83,TCP,0,PortScan
6,181,171,188,UDP,0,PortScan
3,7037,188,191,TCP,0,DDoS
60,1617,639,28,TCP,0,Normal
3,5219,107,783,TCP,0,DDoS
29,508,430,57,UDP,9,BruteForce
2,432,54,186,UDP,0,PortScan
4,9493,161,802,TCP,0,DDoS
33,2149,742,42,UDP,0,Normal
39,618,292,91,UDP,3,BruteForce
32,2879,1832,41,TCP,0,Normal
10,280,162,196,TCP,0,PortScan
37,161,491,48,UDP,5,BruteForce
5,2733,1072,18,UDP,0,Normal
22,835,333,32,UDP,8,BruteForce
2,309,148,149,UDP,0,PortScan
5,6029,450,139,TCP,0,DDoS
4,4560,175,489,TCP,0,DDoS
9,78,191,264,TCP,0,PortScan
3,5637,484,912,TCP,0,DDoS
3,9796,360,255,TCP,0,DDoS
35,893,175,67,UDP,7,BruteForce
5,2734,855,43,UDP,0,Normal
3,3963,261,483,TCP,0,DDoS
7,168,195,159,UDP,0,PortScan
4,144,172,133,UDP,0,PortScan
4,7694,328,432,TCP,0,DDoS
17,646,116,51,UDP,6,BruteForce
4,6305,451,639,TCP,0,DDoS
14,961,477,99,UDP,8,BruteForce
5,4053,282,116,TCP,0,DDoS
10,334,429,65,UDP,7,BruteForce
33,452,409,89,UDP,8,BruteForce
4,6347,461,133,TCP,0,DDoS
7,335,177,191,UDP,0,PortScan
30,898,465,44,UDP,4,BruteForce
13,693,82,86,UDP,10,BruteForce
2,7702,392,168,TCP,0,DDoS
19,113,140,33,UDP,9,BruteForce
10,219,163,59,TCP,0,PortScan
23,814,293,76,UDP,9,BruteForce
5,5310,466,514,TCP,0,DDoS
2,9008,210,461,TCP,0,DDoS
43,2121,1607,31,UDP,0,Normal
3,7028,173,474,TCP,0,DDoS
55,2555,1142,32,TCP,0,Normal
13,825,244,27,UDP,9,BruteForce
1,6571,228,899,TCP,0,DDoS
44,971,234,33,TCP,0,Normal
29,598,513,47,UDP,0,Normal
1,5004,490,408,TCP,0,DDoS
4,6782,449,668,TCP,0,DDoS
57,1849,416,32,TCP,0,Normal
5,105,142,108,UDP,0,PortScan
4,6607,56,625,TCP,0,DDoS
12,815,227,42,UDP,6,BruteForce
15,1039,1850,8,TCP,0,Normal
4,7742,410,852,TCP,0,DDoS
36,426,415,21,TCP,0,Normal
1,94,78,91,UDP,0,PortScan
27,509,67,36,UDP,8,BruteForce
3,427,35,124,TCP,0,PortScan
17,391,80,29,UDP,4,BruteForce
32,1957,735,6,UDP,0,Normal
3,7888,194,902,TCP,0,DDoS
4,410,172,291,TCP,0,PortScan
16,345,1458,25,UDP,0,Normal
52,1864,804,50,TCP,0,Normal
1,3599,316,932,TCP,0,DDoS
9,84,29,159,UDP,0,PortScan
2,6512,111,888,TCP,0,DDoS
20,860,1873,31,UDP,0,Normal
2,209,147,59,TCP,0,PortScan
2,321,104,162,UDP,0,PortScan
35,979,1412,19,UDP,0,Normal
12,314,443,17,UDP,10,BruteForce
58,2062,1932,43,UDP,0,Normal
19,407,497,62,UDP,10,BruteForce
5,3855,448,841,TCP,0,DDoS
6,449,143,56,UDP,0,PortScan
2,441,71,163,UDP,0,PortScan
12,113,249,33,UDP,4,BruteForce
44,1901,123,21,TCP,0,Normal
2,3738,103,401,TCP,0,DDoS
4,5526,86,310,TCP,0,DDoS
49,2915,953,25,UDP,0,Normal
52,556,796,32,UDP,0,Normal
10,221,395,30,UDP,3,BruteForce
21,823,186,27,UDP,7,BruteForce
7,267,123,53,TCP,0,PortScan
2,6989,442,109,TCP,0,DDoS
32,1065,1927,15,TCP,0,Normal
7,373,109,98,TCP,0,PortScan
37,2140,1448,18,TCP,0,Normal
2,6786,159,596,TCP,0,DDoS
37,613,484,11,UDP,6,BruteForce
28,852,499,36,UDP,8,BruteForce
5,4356,309,323,TCP,0,DDoS
2,5300,383,642,TCP,0,DDoS
3,4913,214,504,TCP,0,DDoS
25,960,1502,11,TCP,0,Normal
32,851,416,98,UDP,4,BruteForce
20,331,137,62,UDP,6,BruteForce
3,64,127,105,TCP,0,PortScan
1,224,129,146,TCP,0,PortScan
2,337,112,205,UDP,0,PortScan
14,155,116,72,UDP,8,BruteForce
10,192,169,64,TCP,0,PortScan
27,108,339,54,UDP,8,BruteForce
45,205,616,26,UDP,0,Normal
41,1914,553,49,TCP,0,Normal
3,9617,101,168,TCP,0,DDoS
30,799,161,45,UDP,3,BruteForce
14,883,211,70,UDP,4,BruteForce
24,864,326,98,UDP,9,BruteForce
33,949,1399,21,UDP,0,Normal
25,230,247,69,UDP,9,BruteForce
6,406,145,172,UDP,0,PortScan
32,2632,1894,38,UDP,0,Normal
4,6351,95,312,TCP,0,DDoS
39,610,461,89,UDP,10,BruteForce
5,9911,354,318,TCP,0,DDoS
9,218,164,185,TCP,0,PortScan
24,167,1105,10,TCP,0,Normal
39,764,285,48,UDP,6,BruteForce
3,7510,418,268,TCP,0,DDoS
5,5974,408,696,TCP,0,DDoS
30,977,157,86,UDP,8,BruteForce
10,220,88,73,UDP,0,PortScan
10,499,173,153,TCP,0,PortScan
9,63,71,171,UDP,0,PortScan
27,856,157,58,UDP,8,BruteForce
20,594,142,85,UDP,7,BruteForce
43,708,1310,36,UDP,0,Normal
8,319,112,107,TCP,0,PortScan
3,5301,490,511,TCP,0,DDoS
4,4706,462,867,TCP,0,DDoS
2,5774,416,464,TCP,0,DDoS
2,7510,239,745,TCP,0,DDoS
13,425,436,15,UDP,9,BruteForce
4,8333,302,785,TCP,0,DDoS
35,617,1031,9,UDP,0,Normal
5,3020,356,528,TCP,0,DDoS
7,151,138,216,TCP,0,PortScan
44,1516,751,17,TCP,0,Normal
5,7907,463,620,TCP,0,DDoS
35,2751,1955,23,UDP,0,Normal
28,272,325,26,UDP,10,BruteForce
1,235,106,125,TCP,0,PortScan
6,235,157,207,UDP,0,PortScan
2,135,23,229,UDP,0,PortScan
1,161,194,50,TCP,0,PortScan
9,190,50,125,UDP,0,PortScan
37,1694,811,7,UDP,0,Normal
9,369,160,146,UDP,0,PortScan
12,1791,812,18,TCP,0,Normal
1,3292,318,341,TCP,0,DDoS
6,1866,120,5,TCP,0,Normal
1,3048,288,636,TCP,0,DDoS
2,4697,416,412,TCP,0,DDoS
6,270,158,239,UDP,0,PortScan
37,445,260,40,UDP,5,BruteForce
5,370,90,83,TCP,0,PortScan
1,7104,419,742,TCP,0,DDoS
3,7700,329,443,TCP,0,DDoS
10,1676,466,8,UDP,0,Normal
33,896,263,76,UDP,3,BruteForce
5,4769,474,984,TCP,0,DDoS
48,2541,198,43,TCP,0,Normal
33,345,195,65,UDP,9,BruteForce
20,286,273,18,UDP,8,BruteForce
50,233,314,5,TCP,0,Normal
5,9839,135,463,TCP,0,DDoS
1,5130,209,711,TCP,0,DDoS
16,572,143,50,UDP,0,Normal
28,692,128,70,UDP,9,BruteForce
7,405,82,89,UDP,0,PortScan
4,9632,284,130,TCP,0,DDoS
55,1203,1181,33,TCP,0,Normal
8,312,30,258,TCP,0,PortScan
40,2622,625,30,UDP,0,Normal
12,933,1324,30,UDP,0,Normal
22,2868,1616,14,UDP,0,Normal
37,2215,1295,8,UDP,0,Normal
7,737,1551,40,UDP,0,Normal
31,215,308,80,UDP,3,BruteForce
17,2927,961,20,TCP,0,Normal
5,4013,167,394,TCP,0,DDoS
1,216,101,294,UDP,0,PortScan
46,447,791,15,TCP,0,Normal
3,3312,68,667,TCP,0,DDoS
3,5700,307,943,TCP,0,DDoS
9,442,140,174,TCP,0,PortScan
2,7907,125,388,TCP,0,DDoS
11,555,170,17,UDP,3,BruteForce
19,2470,890,46,UDP,0,Normal
23,877,233,30,UDP,4,BruteForce
1,4687,75,743,TCP,0,DDoS
3,6676,56,576,TCP,0,DDoS
34,900,414,81,UDP,4,BruteForce
4,6898,461,570,TCP,0,DDoS
1,57,156,261,UDP,0,PortScan
1,5814,454,550,TCP,0,DDoS
3,9612,222,422,TCP,0,DDoS
19,1817,1758,35,UDP,0,Normal
50,1996,1358,21,TCP,0,Normal
8,109,105,205,TCP,0,PortScan
8,180,100,255,UDP,0,PortScan
28,917,67,88,UDP,10,BruteForce
32,418,214,42,UDP,8,BruteForce
8,248,46,132,UDP,0,PortScan
9,208,26,236,TCP,0,PortScan
17,485,1838,49,TCP,0,Normal
52,1550,1469,15,TCP,0,Normal
40,924,628,49,TCP,0,Normal
2,8749,143,894,TCP,0,DDoS
5,196,50,233,UDP,0,PortScan
4,258,164,113,UDP,0,PortScan
1,394,128,106,TCP,0,PortScan
1,3282,302,353,TCP,0,DDoS
7,2086,103,32,UDP,0,Normal
3,77,133,246,UDP,0,PortScan
7,275,66,53,TCP,0,PortScan
16,149,184,41,UDP,5,BruteForce
8,171,52,87,TCP,0,PortScan
4,9873,401,987,TCP,0,DDoS
3,9520,61,948,TCP,0,DDoS
46,1712,349,29,UDP,0,Normal
13,460,359,11,UDP,8,BruteForce
6,359,171,193,UDP,0,PortScan
8,2783,305,34,TCP,0,Normal
35,557,148,33,UDP,6,BruteForce
38,172,381,58,UDP,4,BruteForce
10,302,198,242,TCP,0,PortScan
1,404,186,91,UDP,0,PortScan
5,6307,387,607,TCP,0,DDoS
36,571,96,41,UDP,5,BruteForce
35,277,269,11,UDP,4,BruteForce
4,6922,408,123,TCP,0,DDoS
3,3612,160,842,TCP,0,DDoS
22,281,257,29,UDP,6,BruteForce
33,999,212,72,UDP,8,BruteForce
5,353,58,277,TCP,0,PortScan
29,630,238,98,UDP,10,BruteForce
45,1178,623,15,TCP,0,Normal
15,663,1623,41,UDP,0,Normal
7,359,89,288,UDP,0,PortScan
11,454,138,95,UDP,9,BruteForce
33,896,205,68,UDP,9,BruteForce
8,213,151,243,TCP,0,PortScan
13,264,440,50,TCP,0,Normal
8,188,90,274,TCP,0,PortScan
2,427,48,51,UDP,0,PortScan
38,2871,721,18,UDP,0,Normal
1,8652,342,116,TCP,0,DDoS
6,243,166,54,UDP,0,PortScan
22,1840,899,49,UDP,0,Normal
4,295,103,62,TCP,0,PortScan
37,429,179,46,UDP,7,BruteForce
6,2435,1247,18,TCP,0,Normal
40,669,196,77,UDP,3,BruteForce
2,218,83,55,UDP,0,PortScan
25,903,142,48,UDP,8,BruteForce
39,1321,588,45,UDP,0,Normal
1,7546,443,453,TCP,0,DDoS
31,2623,799,7,TCP,0,Normal
7,2729,905,36,TCP,0,Normal
5,8139,115,881,TCP,0,DDoS
29,338,155,17,UDP,3,BruteForce
20,366,216,78,UDP,6,BruteForce
22,105,393,40,UDP,5,BruteForce
4,289,149,164,TCP,0,PortScan
2,373,109,251,TCP,0,PortScan
17,188,422,44,UDP,7,BruteForce
2,8703,62,352,TCP,0,DDoS
6,466,123,108,UDP,0,PortScan
39,1387,1725,19,UDP,0,Normal
1,7164,268,192,TCP,0,DDoS
28,593,78,97,UDP,4,BruteForce
4,6842,182,260,TCP,0,DDoS
6,113,48,148,UDP,0,PortScan
3,272,66,207,UDP,0,PortScan
49,614,1052,6,TCP,0,Normal
26,120,947,28,UDP,0,Normal
31,824,399,53,UDP,4,BruteForce
40,713,379,79,UDP,8,BruteForce
5,5098,496,809,TCP,0,DDoS
2,5686,282,907,TCP,0,DDoS
41,949,513,38,TCP,0,Normal
3,292,24,178,UDP,0,PortScan
5,200,153,81,UDP,0,PortScan
39,1130,209,26,TCP,0,Normal
1,6724,206,107,TCP,0,DDoS
4,5075,118,744,TCP,0,DDoS
4,8386,248,790,TCP,0,DDoS
26,1905,154,36,UDP,0,Normal
5,3888,302,788,TCP,0,DDoS
3,7874,390,162,TCP,0,DDoS
2,6163,131,148,TCP,0,DDoS
15,508,464,86,UDP,6,BruteForce
3,452,63,157,TCP,0,PortScan
17,2059,1983,48,TCP,0,Normal
10,79,28,88,TCP,0,PortScan
6,202,98,221,UDP,0,PortScan
51,2830,1016,7,TCP,0,Normal
2,7833,125,755,TCP,0,DDoS
3,3924,156,649,TCP,0,DDoS
54,2490,1478,17,TCP,0,Normal
27,863,357,78,UDP,5,BruteForce
4,4216,469,278,TCP,0,DDoS
1,3288,209,131,TCP,0,DDoS
4,6961,337,702,TCP,0,DDoS
8,417,47,66,UDP,0,PortScan
6,145,140,167,UDP,0,PortScan
20,2911,774,16,UDP,0,Normal
3,309,68,111,TCP,0,PortScan
1,9372,67,518,TCP,0,DDoS
21,430,437,76,UDP,5,BruteForce
28,2628,1510,37,UDP,0,Normal
15,439,403,96,UDP,8,BruteForce
11,919,65,19,UDP,9,BruteForce
32,902,468,80,UDP,3,BruteForce
10,476,41,70,UDP,0,PortScan
7,316,54,187,UDP,0,PortScan
34,518,1806,19,TCP,0,Normal
10,431,371,92,UDP,8,BruteForce
29,445,1274,10,TCP,0,Normal
35,338,490,78,UDP,8,BruteForce
10,252,177,148,TCP,0,PortScan
12,752,306,87,UDP,3,BruteForce
6,75,80,81,TCP,0,PortScan
35,216,161,20,UDP,7,BruteForce
3,420,121,124,TCP,0,PortScan
5,207,137,169,TCP,0,PortScan
5,314,176,55,UDP,0,PortScan
3,8084,349,690,TCP,0,DDoS
1,6068,228,166,TCP,0,DDoS
34,674,154,86,UDP,9,BruteForce
4,405,113,255,UDP,0,PortScan
3,4970,245,946,TCP,0,DDoS
8,194,71,145,UDP,0,PortScan
30,423,712,6,UDP,0,Normal
11,760,340,25,UDP,5,BruteForce
60,362,561,26,TCP,0,Normal
1,56,102,99,TCP,0,PortScan
2,9294,143,111,TCP,0,DDoS
9,155,167,68,UDP,0,PortScan
4,5942,180,838,TCP,0,DDoS
57,1608,1834,5,UDP,0,Normal
22,437,728,26,TCP,0,Normal
35,318,51,61,UDP,9,BruteForce
24,493,71,25,UDP,4,BruteForce
4,6375,461,964,TCP,0,DDoS
36,2436,1863,18,TCP,0,Normal
15,2069,760,49,TCP,0,Normal
8,356,146,78,UDP,0,PortScan
28,138,476,27,UDP,8,BruteForce
26,673,178,24,TCP,0,Normal
8,419,53,53,UDP,0,PortScan
8,470,126,133,TCP,0,PortScan
5,8903,278,381,TCP,0,DDoS
45,727,651,38,TCP,0,Normal
32,550,1175,13,UDP,0,Normal
18,716,423,95,UDP,3,BruteForce
19,1334,711,36,TCP,0,Normal
35,602,481,47,UDP,8,BruteForce
6,599,1040,35,UDP,0,Normal
19,1868,433,13,UDP,0,Normal
25,779,106,49,UDP,10,BruteForce
1,465,81,286,UDP,0,PortScan
9,416,157,199,TCP,0,PortScan
24,174,69,14,UDP,3,BruteForce
12,1530,713,45,UDP,0,Normal
13,634,470,10,UDP,3,BruteForce
27,2905,1442,49,TCP,0,Normal
26,540,213,30,UDP,10,BruteForce
10,435,49,294,TCP,0,PortScan
6,54,169,111,UDP,0,PortScan
7,175,98,262,TCP,0,PortScan
18,196,181,53,UDP,6,BruteForce
19,2069,1032,23,UDP,0,Normal
1,8722,354,217,TCP,0,DDoS
22,980,286,42,UDP,9,BruteForce
37,2542,461,15,TCP,0,Normal
6,333,186,262,UDP,0,PortScan
4,3583,160,832,TCP,0,DDoS
8,2925,1155,17,UDP,0,Normal
10,369,87,142,TCP,0,PortScan
4,9178,153,318,TCP,0,DDoS
5,1255,1492,12,UDP,0,Normal
7,136,87,131,UDP,0,PortScan
33,668,1096,9,TCP,0,Normal
3,9850,381,673,TCP,0,DDoS
7,186,137,192,UDP,0,PortScan
35,224,362,58,UDP,5,BruteForce
5,77,47,213,TCP,0,PortScan
2,4737,255,688,TCP,0,DDoS
4,265,84,264,UDP,0,PortScan
26,626,187,58,UDP,10,BruteForce
20,491,111,91,UDP,10,BruteForce
5,337,27,136,TCP,0,PortScan
4,355,141,144,TCP,0,PortScan
17,840,157,18,TCP,0,Normal
3,8971,480,795,TCP,0,DDoS
2,3538,342,140,TCP,0,DDoS
4,5696,358,910,TCP,0,DDoS
16,2458,1199,22,UDP,0,Normal
45,468,1055,31,UDP,0,Normal
5,4969,483,579,TCP,0,DDoS
5,6152,345,174,TCP,0,DDoS
34,364,168,63,UDP,6,BruteForce
29,500,316,59,UDP,3,BruteForce
29,193,102,46,UDP,3,BruteForce
3,384,133,260,UDP,0,PortScan
2,9824,129,318,TCP,0,DDoS
4,109,92,145,TCP,0,PortScan
55,182,742,33,TCP,0,Normal
23,128,1329,20,TCP,0,Normal
41,1532,1104,22,TCP,0,Normal
4,67,114,67,TCP,0,PortScan
16,999,1655,9,UDP,0,Normal
26,122,323,19,UDP,6,BruteForce
1,8985,326,551,TCP,0,DDoS
10,592,213,78,UDP,3,BruteForce
3,8358,291,532,TCP,0,DDoS
18,776,265,68,UDP,9,BruteForce
11,756,438,27,UDP,10,BruteForce
13,940,384,31,UDP,3,BruteForce
4,202,46,268,TCP,0,PortScan
6,50,73,155,TCP,0,PortScan
34,313,119,48,UDP,7,BruteForce
27,336,282,18,UDP,4,BruteForce
37,420,311,37,UDP,9,BruteForce
2,6465,356,692,TCP,0,DDoS
40,2818,1591,17,TCP,0,Normal
35,946,458,39,UDP,10,BruteForce
33,116,146,88,UDP,10,BruteForce
5,3948,321,303,TCP,0,DDoS
58,371,1818,15,TCP,0,Normal
38,230,79,19,UDP,9,BruteForce
34,1944,1705,28,UDP,0,Normal
41,1691,1740,18,TCP,0,Normal
5,9009,408,617,TCP,0,DDoS
3,116,91,285,TCP,0,PortScan
23,616,271,51,UDP,5,BruteForce
5,390,148,264,TCP,0,PortScan
23,625,500,82,UDP,7,BruteForce
3,7425,309,979,TCP,0,DDoS
3,8722,489,402,TCP,0,DDoS
2,6966,113,353,TCP,0,DDoS
37,462,147,63,UDP,8,BruteForce
38,753,462,30,UDP,6,BruteForce
5,4192,65,953,TCP,0,DDoS
42,1332,1267,31,UDP,0,Normal
10,374,89,127,TCP,0,PortScan
2,9592,210,1000,TCP,0,DDoS
25,412,145,53,UDP,4,BruteForce
5,51,117,109,TCP,0,PortScan
3,8429,338,691,TCP,0,DDoS
3,7795,125,739,TCP,0,DDoS
3,8711,423,470,TCP,0,DDoS
1,185,143,84,UDP,0,PortScan
41,2845,1773,17,TCP,0,Normal
24,734,486,59,UDP,7,BruteForce
2,9887,279,847,TCP,0,DDoS
3,8550,343,210,TCP,0,DDoS
4,3681,339,432,TCP,0,DDoS
10,459,64,159,TCP,0,PortScan
20,1979,1682,10,UDP,0,Normal
2,146,36,266,TCP,0,PortScan
3,8214,333,763,TCP,0,DDoS
31,1484,1477,6,TCP,0,Normal
21,2712,1372,40,UDP,0,Normal
5,52,144,204,TCP,0,PortScan
8,488,148,121,UDP,0,PortScan
5,251,90,152,UDP,0,PortScan
24,414,385,46,UDP,10,BruteForce
4,6394,495,755,TCP,0,DDoS
1,111,68,155,TCP,0,PortScan
6,334,165,72,TCP,0,PortScan
16,322,216,17,UDP,10,BruteForce
12,2256,1031,41,TCP,0,Normal
31,612,330,96,UDP,10,BruteForce
2,9931,479,985,TCP,0,DDoS
3,3139,500,461,TCP,0,DDoS
2,172,159,170,TCP,0,PortScan
5,4378,170,675,TCP,0,DDoS
5,4654,126,596,TCP,0,DDoS
5,5086,276,921,TCP,0,DDoS
14,625,95,81,UDP,7,BruteForce
47,1756,355,23,TCP,0,Normal
4,7648,410,227,TCP,0,DDoS
13,322,202,36,UDP,5,BruteForce
4,131,23,84,UDP,0,PortScan
4,4853,148,452,TCP,0,DDoS
30,811,169,93,UDP,7,BruteForce
27,897,162,47,UDP,0,Normal
3,4865,274,170,TCP,0,DDoS
1,7499,170,713,TCP,0,DDoS
5,7251,286,962,TCP,0,DDoS
3,3689,459,383,TCP,0,DDoS
9,50,59,79,UDP,0,PortScan
1,6665,324,534,TCP,0,DDoS
5,3450,300,711,TCP,0,DDoS
32,903,494,23,UDP,9,BruteForce
9,89,55,228,TCP,0,PortScan
39,893,132,63,UDP,8,BruteForce
2,7530,257,532,TCP,0,DDoS
14,2016,770,28,TCP,0,Normal
29,2035,869,31,UDP,0,Normal
9,1998,578,15,TCP,0,Normal
5,9146,202,947,TCP,0,DDoS
5,7743,173,532,TCP,0,DDoS
27,657,1239,15,UDP,0,Normal
12,208,217,91,UDP,4,BruteForce
2,4203,263,307,TCP,0,DDoS
5,845,160,34,UDP,0,Normal
9,63,40,192,UDP,0,PortScan
1,7969,353,868,TCP,0,DDoS
33,432,152,28,UDP,9,BruteForce
5,6091,485,880,TCP,0,DDoS
2,8008,128,166,TCP,0,DDoS
4,416,121,142,TCP,0,PortScan
18,1693,276,35,TCP,0,Normal
32,336,325,49,UDP,10,BruteForce
3,3402,127,666,TCP,0,DDoS
26,355,300,33,UDP,8,BruteForce
6,98,127,102,UDP,0,PortScan
1,3427,394,386,TCP,0,DDoS
12,442,334,40,UDP,3,BruteForce
5,3805,371,201,TCP,0,DDoS
6,277,79,60,TCP,0,PortScan
8,141,54,177,UDP,0,PortScan
54,2953,433,5,TCP,0,Normal
43,1941,1670,47,UDP,0,Normal
5,198,81,293,TCP,0,PortScan
3,9322,459,265,TCP,0,DDoS
34,2832,677,36,TCP,0,Normal
33,2368,439,48,TCP,0,Normal
24,466,562,46,UDP,0,Normal
3,4020,472,885,TCP,0,DDoS
37,728,467,15,UDP,3,BruteForce
5,104,46,161,UDP,0,PortScan
5,488,200,63,UDP,0,PortScan
26,271,353,94,UDP,7,BruteForce
50,1492,788,16,TCP,0,Normal
58,663,1894,23,TCP,0,Normal
1,5592,233,798,TCP,0,DDoS
4,9534,278,223,TCP,0,DDoS
1,293,170,97,TCP,0,PortScan
44,327,1990,22,TCP,0,Normal
60,1202,1008,17,TCP,0,Normal
2,6210,447,903,TCP,0,DDoS
4,272,189,172,TCP,0,PortScan
38,2058,620,6,TCP,0,Normal
1,288,191,287,UDP,0,PortScan
5,497,134,179,UDP,0,PortScan
57,1040,541,49,UDP,0,Normal
6,89,81,110,UDP,0,PortScan
18,783,173,13,UDP,4,BruteForce
10,2598,1093,31,TCP,0,Normal
38,996,118,42,UDP,8,BruteForce
22,635,77,92,UDP,7,BruteForce
4,325,153,113,TCP,0,PortScan
45,2553,1601,23,UDP,0,Normal
5,1150,1736,31,TCP,0,Normal
37,568,625,48,TCP,0,Normal
8,459,26,286,UDP,0,PortScan
37,970,480,92,UDP,6,BruteForce
1,6521,293,831,TCP,0,DDoS
3,7126,483,650,TCP,0,DDoS
1,471,30,256,UDP,0,PortScan
36,2604,1452,26,UDP,0,Normal
4,3723,289,481,TCP,0,DDoS
1,6830,268,800,TCP,0,DDoS
2,274,160,299,TCP,0,PortScan
12,2058,539,28,UDP,0,Normal
2,358,98,256,TCP,0,PortScan
2,5659,128,518,TCP,0,DDoS
2,471,44,292,UDP,0,PortScan
5,6735,257,954,TCP,0,DDoS
35,2996,1786,37,UDP,0,Normal
2,7295,416,291,TCP,0,DDoS
7,432,151,225,UDP,0,PortScan
1,8983,190,973,TCP,0,DDoS
7,341,21,208,UDP,0,PortScan
9,151,146,232,TCP,0,PortScan
37,667,193,84,UDP,5,BruteForce
38,197,201,65,UDP,9,BruteForce
2,5864,500,932,TCP,0,DDoS
9,481,85,278,TCP,0,PortScan
1,4846,435,496,TCP,0,DDoS
5,6269,88,765,TCP,0,DDoS
7,422,169,64,UDP,0,PortScan
14,290,435,92,UDP,3,BruteForce
3,9585,298,858,TCP,0,DDoS
28,289,227,93,UDP,5,BruteForce
9,358,96,273,UDP,0,PortScan
21,873,72,83,UDP,4,BruteForce
3,7954,252,419,TCP,0,DDoS
8,297,112,58,TCP,0,PortScan
23,1657,786,50,TCP,0,Normal
2,7329,50,202,TCP,0,DDoS
3,227,49,261,TCP,0,PortScan
6,71,198,176,TCP,0,PortScan
7,207,98,66,UDP,0,PortScan
1,6692,396,552,TCP,0,DDoS
31,1780,1670,50,UDP,0,Normal
16,442,136,20,UDP,10,BruteForce
28,639,1918,9,UDP,0,Normal
6,2325,784,33,TCP,0,Normal
35,188,137,45,UDP,9,BruteForce
26,674,1853,25,TCP,0,Normal
37,605,90,99,UDP,6,BruteForce
1,4014,188,679,TCP,0,DDoS
5,3924,166,441,TCP,0,DDoS
3,4881,256,945,TCP,0,DDoS
15,191,316,80,UDP,7,BruteForce
10,95,27,96,UDP,0,PortScan
58,2775,920,8,UDP,0,Normal
1,342,77,78,UDP,0,PortScan
32,1677,1467,16,UDP,0,Normal
5,9737,103,893,TCP,0,DDoS
38,639,256,48,UDP,3,BruteForce
3,8860,238,893,TCP,0,DDoS
3,315,188,239,TCP,0,PortScan
10,2072,1980,24,UDP,0,Normal
10,1733,1593,31,UDP,0,Normal
11,666,292,86,UDP,7,BruteForce
11,1458,1915,44,TCP,0,Normal
5,3093,428,408,TCP,0,DDoS
44,523,1096,21,UDP,0,Normal
3,6014,481,161,TCP,0,DDoS
34,1241,1542,11,UDP,0,Normal
4,6713,229,117,TCP,0,DDoS
34,400,131,100,UDP,6,BruteForce
17,398,137,50,UDP,3,BruteForce
2,4042,222,188,TCP,0,DDoS
59,2187,1219,27,UDP,0,Normal
1,6481,158,705,TCP,0,DDoS
2,3659,327,115,TCP,0,DDoS
32,571,278,60,UDP,3,BruteForce
6,272,46,150,TCP,0,PortScan
4,471,174,185,TCP,0,PortScan
3,6026,93,867,TCP,0,DDoS
17,760,198,85,UDP,8,BruteForce
2,8414,126,128,TCP,0,DDoS
2,9020,487,229,TCP,0,DDoS
1,449,191,106,TCP,0,PortScan
3,3227,498,134,TCP,0,DDoS
5,6836,140,294,TCP,0,DDoS
22,2177,192,35,TCP,0,Normal
50,2799,1648,5,UDP,0,Normal
37,838,294,95,UDP,6,BruteForce
2,4397,116,477,TCP,0,DDoS
8,183,180,178,UDP,0,PortScan
8,264,129,245,UDP,0,PortScan
1,9803,379,183,TCP,0,DDoS
3,233,41,164,UDP,0,PortScan
17,770,188,50,UDP,3,BruteForce
53,1124,1811,30,UDP,0,Normal
10,774,404,66,UDP,5,BruteForce
24,628,154,15,TCP,0,Normal
4,9898,118,960,TCP,0,DDoS
3,8991,363,294,TCP,0,DDoS
17,970,310,23,UDP,3,BruteForce
15,294,385,82,UDP,5,BruteForce
35,451,359,49,UDP,6,BruteForce
20,724,62,35,UDP,9,BruteForce
3,9946,259,839,TCP,0,DDoS
20,1298,844,30,TCP,0,Normal
17,653,877,50,UDP,0,Normal
35,507,1174,43,TCP,0,Normal
50,1148,318,25,UDP,0,Normal
58,400,1022,49,UDP,0,Normal
27,877,473,16,UDP,7,BruteForce
4,88,178,162,TCP,0,PortScan
53,2044,240,15,UDP,0,Normal
16,646,287,50,UDP,3,BruteForce
33,500,399,50,UDP,9,BruteForce
22,536,203,79,UDP,10,BruteForce
1,117,167,245,TCP,0,PortScan
24,1873,758,45,UDP,0,Normal
32,1502,364,11,TCP,0,Normal
8,151,37,151,TCP,0,PortScan
39,597,223,92,UDP,10,BruteForce
3,4038,332,497,TCP,0,DDoS
4,5301,170,959,TCP,0,DDoS
23,814,291,89,UDP,10,BruteForce
35,180,89,84,UDP,4,BruteForce
1,409,25,287,TCP,0,PortScan
2,5872,471,226,TCP,0,DDoS
36,358,267,74,UDP,10,BruteForce
33,889,177,49,UDP,0,Normal
35,972,1162,42,UDP,0,Normal
4,9700,420,319,TCP,0,DDoS
5,3394,65,943,TCP,0,DDoS
1,289,115,274,TCP,0,PortScan
2,8718,128,667,TCP,0,DDoS
43,1312,791,17,TCP,0,Normal
2,5153,491,906,TCP,0,DDoS
56,1195,986,15,UDP,0,Normal
4,5475,430,993,TCP,0,DDoS
4,496,125,132,TCP,0,PortScan
11,2793,1469,33,UDP,0,Normal
4,369,115,277,UDP,0,PortScan
2,3624,466,104,TCP,0,DDoS
4,5836,170,735,TCP,0,DDoS
2,9250,345,631,TCP,0,DDoS
5,7191,397,900,TCP,0,DDoS
3,8173,179,236,TCP,0,DDoS
16,1534,1111,17,TCP,0,Normal
15,2037,1592,46,UDP,0,Normal
